item_code,old_price,new_price,change_reason,supplier_name,quote_reference,created_at
BLDFBU,1650.0,1650.0,supplier_quote,BSK and associates,"",2023-12-04
BLDCU,,1650.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLDCU,1650.0,1650.0,supplier_quote,BSK and associates,"",2023-12-04
BLFBU,,1850.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLFBU,1850.0,1850.0,supplier_quote,BSK and associates,"",2023-12-04
P2.7,,2.0,supplier_quote,PAINTER,"",2023-06-27
P2.7,2.0,2.0,supplier_quote,JJ & J Lyons Painter,"",2024-03-06
P2.7,2.0,2.0,supplier_quote,MI Painting and Decorating Services Marko Lvanovic,"",2024-07-02
PO,,2.0,supplier_quote,PAINTER,"",2023-06-27
PO,2.0,2.0,supplier_quote,JJ & J Lyons Painter,"",2024-03-06
PO,2.0,2.0,supplier_quote,MI Painting and Decorating Services Marko Lvanovic,"",2024-07-02
SDO,,166.0,supplier_quote,ENTRY DOORS,"",2023-06-27
SDO,166.0,166.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-30
SDO,166.0,166.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
DD,,281.43,supplier_quote,ENTRY DOORS,"",2023-06-27
DD,281.43,281.43,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PLY2712,,20.64,supplier_quote,TIMBER FRAME,"",2023-06-27
PMAD104GF,,274.2,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104GF,274.2,274.2,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD104GS,,280.8,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104GS,280.8,280.8,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD101GC,,297.6,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101GC,297.6,297.6,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD101GO,,405.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101GO,405.0,405.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD101GT,,231.6,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101GT,231.6,231.6,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD101GF,,231.6,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101GF,231.6,231.6,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD101GS,,247.2,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD101GS,247.2,247.2,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD104GC,,287.4,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104GC,287.4,287.4,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD104GO,,306.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104GO,306.0,306.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PMAD104GT,,274.2,supplier_quote,ENTRY DOORS,"",2023-06-27
PMAD104GT,274.2,274.2,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PPC4,,146.0,supplier_quote,ENTRY DOORS,"",2023-06-27
PPC4,146.0,146.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
WALLINSQUOTE,,1.0,supplier_quote,ENERGY RATING,"",2023-06-27
WALLINSQUOTE,1.0,1.0,supplier_quote,Insulhome,"",2023-09-02
WALLINSQUOTE,1.0,1.0,supplier_quote,Austral Insulation,"",2024-03-14
WHTGDSQ,,1.0,supplier_quote,APPLIANCES,"",2023-06-27
CERTQUOTE,,1.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
CERTQUOTE,1.0,1.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
AIRQUOTE,,1.0,supplier_quote,AIR CONDITIONING,"",2023-06-27
AIRQUOTE,1.0,1.0,supplier_quote,John Gordon Electrical,"",2023-09-02
AIRQUOTE,1.0,1.0,supplier_quote,Star Airconditioning,"",2023-12-04
GASQUOTE,,1.0,supplier_quote,GAS,"",2023-06-27
GASQUOTE,1.0,1.0,supplier_quote,Gaswork Heavy Industries PTY Ltd,"",2023-09-05
BA1650W,,120.0,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
BA1650W,120.0,120.0,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
BLDC,,470.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
BLDC,470.0,470.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
PLEXWRK,,3.0,supplier_quote,PLUMBER,"",2023-06-27
PLEXWRK,3.0,3.0,supplier_quote,Envy Plumbing,"",2024-02-27
PLEXWRK,3.0,3.0,supplier_quote,Spot On Plumbing and Drainage,"",2024-10-20
PLEXWRK,3.0,3.0,supplier_quote,PAL Plumbing,"",2025-02-25
BA1510W,,143.88,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
BA1510W,143.88,143.88,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
BA1510W,143.88,154.2,supplier_quote,Harvey Norman Commercial QLD,"",2024-12-11
IDS,,102.0,supplier_quote,ELECTRICAL,"",2023-06-27
IDS,102.0,102.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
IDS,102.0,102.0,supplier_quote,All Clear Electrical,"",2023-09-02
IDS,102.0,102.0,supplier_quote,RJF Installations,"",2023-09-02
POA,,60.0,supplier_quote,ELECTRICAL,"",2023-06-27
POA,60.0,60.0,supplier_quote,RJF Installations,"",2023-09-02
POA,60.0,60.0,supplier_quote,All Clear Electrical,"",2023-09-02
POA,60.0,60.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
1081WHT,,15.0,supplier_quote,LIGHT FIT,"",2023-06-27
1081WHT,15.0,15.0,supplier_quote,MM Redland Bay,"",2023-09-02
1081WHT,15.0,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
1082WHT,,25.0,supplier_quote,LIGHT FIT,"",2023-06-27
1082WHT,25.0,25.0,supplier_quote,MM Redland Bay,"",2023-09-02
1082WHT,25.0,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
1086WHT,,39.0,supplier_quote,LIGHT FIT,"",2023-06-27
1086WHT,39.0,39.0,supplier_quote,MM Redland Bay,"",2023-09-02
1086WHT,39.0,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
2039K/WHT,,28.5,supplier_quote,LIGHT FIT,"",2023-06-27
2039K/WHT,28.5,28.5,supplier_quote,MM Redland Bay,"",2023-09-02
2039K/WHT,28.5,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
2111WHT,,35.0,supplier_quote,LIGHT FIT,"",2023-06-27
2111WHT,35.0,35.0,supplier_quote,MM Redland Bay,"",2023-09-02
2111WHT,35.0,0.0,supplier_quote,All Clear Electrical,"",2024-02-07
DLEXPOSE,,65.0,supplier_quote,DRIVEWAY,"",2023-06-27
DLEXPOSE,65.0,65.0,supplier_quote,Opel Concrete Pty Ltd Opel,"",2024-06-19
DLEXPOSE,65.0,70.0,supplier_quote,Sunnycoast Concreting,"",2025-10-23
40MMDG,,62.0,supplier_quote,LANDSCAPING,"",2023-06-27
KWIKSTAGE,,1.0,supplier_quote,SCAFFOLD,"",2023-06-27
KWIKSTAGE,1.0,1.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
GUARDRAIL,,1.0,supplier_quote,SCAFFOLD,"",2023-06-27
GUARDRAIL,1.0,1.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
QBCC,,1.0,supplier_quote,QBCC,"",2023-12-03
CBFEN1800,,120.0,supplier_quote,FENCING,"",2023-06-27
CBFEN1800,120.0,138.0,supplier_quote,Joii Landscaping,"",2024-02-21
DRWQUOTE,,3500.0,supplier_quote,DRAFTING,"",2023-06-27
DRWQUOTE,3500.0,3500.0,supplier_quote,Tekna Admin,"",2023-09-02
CARCLEAN,,1.0,supplier_quote,FLOOR COVERING,"",2023-06-27
CARCLEAN,1.0,1.0,supplier_quote,Flooring Creations QLD,"",2023-09-02
GSCB,,310.0,supplier_quote,FENCING,"",2023-06-27
GSCB,310.0,420.0,supplier_quote,Joii Landscaping,"",2024-02-21
GDCB,,750.0,supplier_quote,FENCING,"",2023-06-27
GDCB,750.0,822.0,supplier_quote,Joii Landscaping,"",2024-02-21
PCB,,33.64,supplier_quote,FENCING,"",2023-06-27
LINEA180,,34.12,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
LINEA180,34.12,34.12,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
LINEA180,34.12,38.23,supplier_quote,Bunnings,"",2024-02-26
LINEA150,,21.63,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
LINEA150,21.63,21.63,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
LINEA150,21.63,21.63,supplier_quote,Bunnings,"",2024-02-26
ISI,,82.0,supplier_quote,ELECTRICAL,"",2023-06-27
ISI,82.0,82.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
ISI,82.0,82.0,supplier_quote,All Clear Electrical,"",2023-09-02
ISI,82.0,82.0,supplier_quote,RJF Installations,"",2023-09-02
DATAQUOTE,,645.0,supplier_quote,DATA COMMUNICATIONS,"",2023-06-27
CIF,,12.0,supplier_quote,CONCRETOR,"",2023-06-27
WS1210,,274.0,supplier_quote,WET SEAL,"",2023-06-27
WS1210,274.0,274.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1210,274.0,274.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1210,274.0,274.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1210,274.0,274.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1010,,260.0,supplier_quote,WET SEAL,"",2023-06-27
WS1010,260.0,260.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1010,260.0,260.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1010,260.0,260.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1010,260.0,260.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1310,,281.0,supplier_quote,WET SEAL,"",2023-06-27
WS1310,281.0,281.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1310,281.0,281.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1310,281.0,281.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1310,281.0,281.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1410,,288.0,supplier_quote,WET SEAL,"",2023-06-27
WS1410,288.0,288.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1410,288.0,288.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1410,288.0,288.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1410,288.0,288.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1210C,,274.0,supplier_quote,WET SEAL,"",2023-06-27
WS1210C,274.0,274.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1210C,274.0,274.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1210C,274.0,274.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1210C,274.0,274.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS99C,,250.0,supplier_quote,WET SEAL,"",2023-06-27
WS99C,250.0,250.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS99C,250.0,250.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS99C,250.0,250.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS99C,250.0,250.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1010C,,260.0,supplier_quote,WET SEAL,"",2023-06-27
WS1010C,260.0,260.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1010C,260.0,260.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1010C,260.0,260.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1010C,260.0,260.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1310C,,281.0,supplier_quote,WET SEAL,"",2023-06-27
WS1310C,281.0,281.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1310C,281.0,281.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1310C,281.0,281.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1310C,281.0,281.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
WS1410C,,288.0,supplier_quote,WET SEAL,"",2023-06-27
WS1410C,288.0,288.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WS1410C,288.0,288.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WS1410C,288.0,288.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WS1410C,288.0,288.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
PERQUOTE,,1.0,supplier_quote,TIMBER FRAME,"",2023-06-27
TLI,,0.01,supplier_quote,ELECTRICAL,"",2023-06-27
TLI,0.01,0.01,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
TLI,0.01,0.01,supplier_quote,All Clear Electrical,"",2023-09-02
TLI,0.01,0.01,supplier_quote,RJF Installations,"",2023-09-02
TRI,,0.01,supplier_quote,ELECTRICAL,"",2023-06-27
TRI,0.01,0.01,supplier_quote,RJF Installations,"",2023-09-02
TRI,0.01,0.01,supplier_quote,All Clear Electrical,"",2023-09-02
TRI,0.01,0.01,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
TFO,,80.0,supplier_quote,ELECTRICAL,"",2023-06-27
TFO,80.0,80.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
TFO,80.0,80.0,supplier_quote,All Clear Electrical,"",2023-09-02
TFO,80.0,80.0,supplier_quote,RJF Installations,"",2023-09-02
BRICKC,,400.0,supplier_quote,SITE CLEAN,"",2023-06-27
BRICKC,400.0,400.0,supplier_quote,United Waste Services,"",2023-09-02
BRICKC,400.0,400.0,supplier_quote,BWS Earthworks,"",2023-12-04
BRICKC,400.0,400.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
BRICKC,400.0,400.0,supplier_quote,Tekna Site,"",2024-08-04
PD520FHLHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD520FHLHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD520FHLHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD520FHLHRHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD620FHLHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD620FHLHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD620FHLHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD620FHLHRHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD720FHLHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD720FHLHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD720FHLHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD720FHLHRHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD820FHLHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD820FHLHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD820FHLHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD820FHLHRHC,43.5,48.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD720FHLOHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD720FHLOHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD720FHLOHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD720FHLOHRHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD820FHLOHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD820FHLOHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD820FHLOHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD820FHLOHRHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD520HOLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD520HOLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD520HORHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD520HORHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD620HOLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD620HOLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD620HORHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD620HORHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD720HOLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD720HOLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD720HORHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD720HORHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD820HOLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD820HOLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD820HORHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD820HORHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SJS92HLH,,28.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
SJS92HLH,28.5,31.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SJS92HRH,,28.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
SJS92HRH,28.5,31.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
DJS92HORL,,34.2,supplier_quote,INTERNAL DOORS,"",2023-06-27
DJS92HORL,34.2,34.2,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SJS92LOLH,,28.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
SJS92LOLH,28.0,31.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SJS92LORH,,28.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
SJS92LORH,28.0,31.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
DJS92LOLH,,34.2,supplier_quote,INTERNAL DOORS,"",2023-06-27
DJS92LOLH,34.2,34.2,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
DJS92LORH,,34.2,supplier_quote,INTERNAL DOORS,"",2023-06-27
DJS92LORH,34.2,34.2,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SJS92,,18.0,supplier_quote,INTERNAL DOORS,"",2023-06-27
SJS92,18.0,18.0,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
RECLEAN,,0.8,supplier_quote,HOUSE CLEAN,"",2023-06-27
RECLEAN,0.8,1.35,supplier_quote,A1 Builders Finals Services Group,"",2024-11-30
BB20.38,,1.82,supplier_quote,BRICKS,"",2023-06-27
BB20.38,1.82,1.82,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.40,,1.83,supplier_quote,BRICKS,"",2023-06-27
BB20.40,1.83,1.83,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.42,,2.01,supplier_quote,BRICKS,"",2023-06-27
BB20.42,2.01,2.01,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.45,,2.18,supplier_quote,BRICKS,"",2023-06-27
BB20.45,2.18,2.18,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.45A,,0.85,supplier_quote,BRICKS,"",2023-06-27
BB20.45A,0.85,0.85,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.48,,2.02,supplier_quote,BRICKS,"",2023-06-27
BB20.48,2.02,2.02,supplier_quote,Austral - Rochedale,"",2023-09-02
BB50.31C,,0.99,supplier_quote,BRICKS,"",2023-06-27
BB50.31C,0.99,0.99,supplier_quote,Austral - Rochedale,"",2023-09-02
TPR,,1.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TPR,1.0,1.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
FGRQ,,1.0,supplier_quote,ROOF,"",2023-06-27
FGRQ,1.0,1.0,supplier_quote,Joii Roofing,"",2023-09-02
PNQ,,1.0,supplier_quote,TIMBER FRAME,"",2023-06-27
STEX,,1.0,supplier_quote,STAIRS,"",2023-06-27
STEX,1.0,1.0,supplier_quote,Queensland Stairs (RALSAD),"",2023-09-05
STEX,1.0,1.0,supplier_quote,Internal Stairs,"",2023-09-05
EBQ,,1.0,supplier_quote,BALUSTRADING,"",2023-06-27
EDQ,,1.0,supplier_quote,BALUSTRADING,"",2023-06-27
RTWQ,,1.0,supplier_quote,RETAINING WALL,"",2023-06-27
SSQ,,1.0,supplier_quote,ALARMS,"",2023-06-27
TPFQ,,8.25,supplier_quote,FENCING,"",2023-06-27
PD420FHLHLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD420FHLHLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD420FHLHRHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD420FHLHRHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
TFQ,,1.0,supplier_quote,TIMBER FLOORING,"",2023-06-27
SMSQ,,1.0,supplier_quote,STEEL MESH,"",2023-06-27
SMSQ,1.0,1.0,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
PD420HOLHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD420HOLHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
PD420HORHC,,43.5,supplier_quote,INTERNAL DOORS,"",2023-06-27
PD420HORHC,43.5,43.5,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
GP,,76.0,supplier_quote,PLUMBER,"",2023-06-27
GP,76.0,76.0,supplier_quote,Envy Plumbing,"",2024-02-27
GP,76.0,76.0,supplier_quote,Spot On Plumbing and Drainage,"",2024-10-20
GP,76.0,76.0,supplier_quote,PAL Plumbing,"",2025-02-25
PBQ,,1.0,supplier_quote,PLASTER BOARD,"",2023-06-27
PBQ,1.0,1.0,supplier_quote,D.A.M Quality Plasterboard Finishes,"",2024-03-13
EQ,,1.0,supplier_quote,ELECTRICAL,"",2023-06-27
EQ,1.0,1.0,supplier_quote,All Clear Electrical,"",2023-09-02
EQ,1.0,1.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
EQ,1.0,1.0,supplier_quote,RJF Installations,"",2023-09-02
SQ,,1.0,supplier_quote,SITE WORKS,"",2023-06-27
SQ,1.0,1.0,supplier_quote,SITE CLEAN,"",2023-10-25
SQ,1.0,1.0,supplier_quote,BWS Earthworks,"",2023-12-04
SQ,1.0,1.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
WSQ,,1.0,supplier_quote,WET SEAL,"",2023-06-27
WSQ,1.0,1.0,supplier_quote,Heartwood Industries Pty Ltd,"",2023-09-02
WSQ,1.0,1.0,supplier_quote,Gold Coast Gappng,"",2023-09-02
WSQ,1.0,1.0,supplier_quote,Nu Style Trade Pty Ltd,"",2023-09-02
WSQ,1.0,1.0,supplier_quote,Wayke Waterproofing. Ware,"",2024-07-24
PQ,,1.0,supplier_quote,PAINTER,"",2023-06-27
PQ,1.0,1.0,supplier_quote,JJ & J Lyons Painter,"",2024-03-06
PQ,1.0,1.0,supplier_quote,MI Painting and Decorating Services Marko Lvanovic,"",2024-07-02
PNUQ,,1.0,supplier_quote,TIMBER FRAME,"",2023-06-27
QRF,,1.0,supplier_quote,SCAFFOLD,"",2023-06-27
QRF,1.0,1.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
QSS,,1.0,supplier_quote,SCAFFOLD,"",2023-06-27
QSS,1.0,1.0,supplier_quote,Direct Scaffold Pty LTD,"",2023-09-05
PSSQ,,1.0,supplier_quote,PRIVACY SCREENS,"",2023-06-27
PSSIQ,,1.0,supplier_quote,PRIVACY SCREENS,"",2023-06-27
SOFQ,,1.0,supplier_quote,SOFFIT,"",2023-06-27
SOFQ,1.0,1.0,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOFQ,1.0,1.0,supplier_quote,HARDWARE,"",2023-10-19
SOFQ,1.0,1.0,supplier_quote,Bunnings,"",2024-02-26
CQ,,1.0,supplier_quote,CRANE,"",2023-06-27
CQ,1.0,1.0,supplier_quote,Cross Cranes,"",2024-04-08
DFO,,15.0,supplier_quote,HIRE,"",2023-06-27
DFO,15.0,40.0,supplier_quote,Dinkum Dunnies,"",2024-03-11
DFPU,,15.0,supplier_quote,HIRE,"",2023-06-27
DFPU,15.0,40.0,supplier_quote,Dinkum Dunnies,"",2024-03-11
IFRB,,255.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
IFRB,255.0,255.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
IFINB,,255.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
IFINB,255.0,255.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
IFINI,,95.45,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
IFINI,95.45,95.45,supplier_quote,Fluid Building Approvals,"",2023-12-04
40CC,,38.0,supplier_quote,LANDSCAPING,"",2023-06-27
PORI,,0.01,supplier_quote,ELECTRICAL,"",2023-06-27
PORI,0.01,0.01,supplier_quote,All Clear Electrical,"",2023-09-02
PORI,0.01,0.01,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
PORI,0.01,0.01,supplier_quote,RJF Installations,"",2023-09-02
POEU,,0.01,supplier_quote,ELECTRICAL,"",2023-06-27
POEU,0.01,0.01,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
POEU,0.01,0.01,supplier_quote,All Clear Electrical,"",2023-09-02
POLF,,0.01,supplier_quote,ELECTRICAL,"",2023-06-27
POLF,0.01,0.01,supplier_quote,All Clear Electrical,"",2023-09-02
POLF,0.01,0.01,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
CEILINGINQUOTE,,1.0,supplier_quote,ENERGY RATING,"",2023-06-27
CEILINGINQUOTE,1.0,1.0,supplier_quote,Insulhome,"",2023-09-02
CEILINGINQUOTE,1.0,1.0,supplier_quote,Austral Insulation,"",2024-03-14
DQUOTE,,1.0,supplier_quote,DEMOLITION,"",2023-06-27
TRQUOTE,,1.0,supplier_quote,DEMOLITION,"",2023-06-27
IDC,,70.0,supplier_quote,ELECTRICAL,"",2023-06-27
IDC,70.0,70.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
IDC,70.0,70.0,supplier_quote,All Clear Electrical,"",2023-09-02
IDC,70.0,70.0,supplier_quote,RJF Installations,"",2023-09-02
IDC240,,200.0,supplier_quote,ELECTRICAL,"",2023-06-27
IDC240,200.0,200.0,supplier_quote,RJF Installations,"",2023-09-02
IDC240,200.0,200.0,supplier_quote,All Clear Electrical,"",2023-09-02
IDC240,200.0,200.0,supplier_quote,Latitude 28 Cabling Pty Ltd,"",2023-09-02
